Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d21_30_G04_1_2_S,augment_bootstrap,Forrest,T1,R2,S,2510.183768,771.3054244,2254.27088,79.95349686,734.0606917,2203.624491,10235.36964,835.374724,2129.611159,9839.74185,821.1907663,2191.242362,2452.867313,805.7336345,2272.243648,2746.516979,738.0702611,2222.14489,372138.8612,880.4479919,2491.892466,3581.001352,752.6379418,2157.071369,2040.542269,794.3232031,2300.86649
d17_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,2989.485379,969.3164886,2249.48915,72.04813914,1572.192311,678.0558906,11346.28885,800.9507093,2543.584682,9705.981075,909.7354487,2309.239964,4500.802641,981.3822929,2213.018751,6155.173192,833.2000992,2825.88728,378783.3645,883.6504304,2242.302836,2332.978764,1504.357152,669.9812633,3860.828551,966.52251,2253.033035
d45_29_G04_1_1_S,augment_bootstrap,Forrest,T1,R1,S,4107.764169,853.6537782,4581.29625,46.12787456,1366.341939,1098.318449,12923.30004,2510.257802,2865.469585,10779.14827,2506.795846,2923.812768,4102.089453,855.7530787,4577.778038,6281.973465,924.5316238,3597.71561,375195.0126,876.281163,3912.800027,5675.576928,1556.221089,623.8485634,3988.119393,865.6117621,4634.165909
d17_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,1866.898841,882.3405931,2156.535334,55.86726214,1684.544714,751.1094039,5792.684742,546.0341815,1940.46463,4430.688245,1139.740227,1835.157706,2086.941906,888.2860755,2182.183145,1345.603345,522.809139,2049.015644,372493.4696,1343.981475,2014.308972,2615.285619,519.2233703,2044.740131,2179.376627,893.7840571,2207.113334
d11_30_G04_1_2_S,augment_bootstrap,Forrest,T1,R2,S,1325.090914,1075.589651,1641.725174,61.82340514,1115.291449,1490.509941,2066.837472,1125.277793,1482.681031,4968.197976,1107.392135,1484.391787,2889.75445,1074.471324,1641.599839,1750.138294,1380.292397,344.4443605,326335.9085,868.2746122,1456.050857,1083.140387,1373.030218,359.5837186,1811.287656,1063.593327,1595.244404
d15_03_G01_0_3_T,augment_bootstrap,Gladius,T0,R3,T,17301.4149,1376.616237,1561.919428,57.18073778,1522.776789,862.6567124,20158.30706,1583.232285,1006.088793,29786.46994,1396.206189,1540.295161,16411.02537,1350.912054,1531.954705,10189.55244,1384.48336,1614.187065,422655.5857,1431.722891,1111.698649,10841.59429,1464.740434,1319.398326,16651.90966,1353.798098,1501.048142
d31_02_G01_0_2_T,augment_bootstrap,Gladius,T0,R2,T,12054.99999,1741.591516,3875.744632,61.12034603,1640.912171,4227.365719,39705.70612,1718.591433,3675.140118,37884.92949,1719.665739,3618.717982,13009.6127,1745.971528,3895.881213,17900.75153,1755.771348,3056.196403,409154.1761,1653.951298,3233.384346,20255.01063,1892.653621,3634.401131,8180.872825,1804.073871,3570.078296
d49_13_G02_1_1_T,augment_bootstrap,5489,T1,R1,T,10445.60053,1789.142891,1809.04332,64.06735251,2041.807516,1464.11692,62364.57513,1898.158826,1288.770598,72761.16163,1870.047057,2330.769371,10509.32996,1763.387154,1812.051713,24853.61516,1553.801893,1789.469647,394926.5495,1913.812591,2063.026061,36869.86659,1591.004936,2218.802197,7097.398028,1292.721412,2048.567969
d43_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,17467.29319,1359.144047,3780.900614,54.91737928,1044.703706,1818.268688,90901.00457,1604.558593,1374.34809,90838.86228,1602.132021,1370.759008,17410.1959,1365.557337,3837.565674,52776.45691,1842.904577,1019.579331,331640.4046,1534.117123,1003.158275,47818.02855,1889.257931,970.6582315,10182.63582,1687.825038,706.2460644
d43_26_G04_0_2_S,augment_bootstrap,Forrest,T0,R2,S,6156.258106,973.023313,4002.146884,72.13746622,1382.701879,3644.738198,39059.45552,1542.197929,3730.473783,41652.60141,1538.625125,3710.771206,7307.971416,993.2827059,3987.377156,15048.40739,1469.718278,3536.74653,379130.211,1841.368283,874.4454433,10826.86161,1260.543039,2651.466457,6948.840811,986.2657419,3970.616196
d3_T021_08.10.23,augment_bootstrap,Gladius,na,R9,T,19096.82368,311.6824218,2695.239696,70.90047337,1615.398028,2068.902438,165234.107,1028.326159,1827.491843,165037.1307,982.5476039,1889.729517,19229.16222,329.2512511,2708.948581,89276.30646,1098.788931,5375.951757,395267.5043,272.9216155,3139.898671,93792.65854,1241.105142,1266.583807,15363.71343,314.1222518,2751.82068
d09_19_G03_0_3_T,augment_bootstrap,CALINGIRI,T0,R3,T,5116.077146,1638.896356,1262.646498,59.92961049,1553.238739,1290.869271,8794.753699,1496.583379,856.0466045,9841.445815,1512.323821,878.1217561,3873.599962,1665.673677,1181.412532,5753.196866,1572.687025,1095.896051,410430.9332,1842.216089,951.5538079,4926.209646,1499.637934,306.0939608,5240.743384,1675.584856,1305.749666
d41_25_G04_0_1_S,augment_bootstrap,Forrest,T0,R1,S,4680.901899,1016.180953,2914.951818,57.39656604,2172.448712,3142.394003,28403.1936,976.8881376,4268.960994,32443.22489,1187.672203,2454.597057,6224.027605,1006.671483,2889.763465,15307.24287,767.4227017,4284.680607,385548.9688,870.4633557,3925.085585,22014.89716,1384.306644,801.8752363,4485.332229,654.6093027,3170.141274
d13_30_G04_1_2_S,augment_bootstrap,Forrest,T1,R2,S,4036.294781,1074.333047,1617.450811,56.63339402,1042.955743,1742.589572,5573.561398,1048.402703,1703.952162,2358.354054,1043.198927,1645.08069,3016.612055,1067.445434,1581.298942,1188.879231,1033.631632,1758.346625,304949.1945,894.462047,1528.312894,2150.17661,1386.105835,346.3932866,2820.302932,1069.430815,1637.009501
d13_43_G06_0_3_S,augment_bootstrap,3811,T0,R3,S,6616.818864,1375.811313,1807.222001,65.62484006,1431.845073,2261.185879,11985.94832,1405.070453,2053.568992,15573.69602,1616.187711,1683.666279,5730.565455,1410.947646,1846.613602,5479.424396,1531.426783,1685.734259,369762.5048,1450.023177,1642.920909,6054.44357,1646.058382,357.5779117,6088.479047,1412.638381,1820.359871
d15_01_G01_0_1_T,augment_bootstrap,Gladius,T0,R1,T,9977.368822,2172.041806,2252.760738,74.82533387,2315.814188,2357.153044,21070.17934,2087.89927,2179.790861,26599.93227,2139.325577,1849.274753,9630.884655,2140.750318,2271.439087,11018.29971,2302.089375,2419.097804,356693.4085,2013.590212,1658.112198,10277.8639,2302.195527,2383.592759,5907.797211,829.4433416,2076.706154
d43_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,21798.45961,1577.500688,3911.881409,53.01974841,2801.320229,4055.398992,45292.06295,1676.619403,3732.063989,45601.59585,1674.14106,3701.370455,12409.01086,1459.834143,4168.437088,19305.84891,1409.885138,2667.900487,511470.4309,1951.380504,3821.368144,14754.86307,2872.705151,3279.905521,8975.09436,1406.128314,4314.125085
d17_12_G02_0_4_T,augment_bootstrap,5489,T0,R4,T,10614.42983,1885.856656,2440.858302,53.94048551,1566.773518,853.7452907,15569.64112,1096.846545,1686.411322,13227.48232,1109.059683,1743.300322,12156.74826,1869.479686,2406.412181,7888.983579,2094.346908,2677.45251,433421.8221,1408.364477,2000.27248,7589.395493,1360.919285,1200.215948,11147.82718,1118.346546,1802.864911
d31_25_G04_0_1_S,augment_bootstrap,Forrest,T0,R1,S,6529.841383,1004.242666,2915.10477,64.44323506,1474.217711,786.4211854,26765.43375,930.6453552,3172.768023,26791.99561,949.0036755,3131.745114,6464.39659,1027.82811,2876.119542,10872.65056,856.9799083,2833.551696,490996.659,1267.565765,2699.510981,10953.36174,1414.990725,822.1853202,5402.220796,982.3074905,3065.281143
d13_25_G04_0_1_S,augment_bootstrap,Forrest,T0,R1,S,4957.474255,1492.389509,1556.709953,53.52640826,1459.099245,1723.121178,6035.944814,1510.716525,1554.681757,4449.580407,1526.228417,1495.629524,5233.362578,1494.533527,1587.896411,3497.908513,1448.364868,1762.331979,310579.8414,1456.803201,1517.435245,2497.035373,1349.836668,350.6225294,4994.45538,1515.415364,1549.715438
d29_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,7163.543739,977.1798231,1586.334911,63.90643768,1651.28539,696.561759,26485.48772,1666.218501,1937.084078,25163.53506,1955.403434,2409.915026,6580.325417,828.1378106,2584.505074,10153.00726,1885.551686,1496.904619,346564.624,2200.70662,3233.031017,13765.49123,1525.895009,636.0321275,6805.601858,2105.708665,1333.790705
d41_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,23469.79771,1404.274307,3610.217561,61.45104448,1237.803384,1969.122969,49941.67314,1681.061804,1870.515982,43774.57769,1534.759589,1715.082577,9801.29259,1368.544025,4087.477771,24330.38128,1269.410111,1605.545219,510919.2115,1433.889064,3372.455403,36151.91719,1395.751935,1827.531938,9415.734878,1366.44789,4048.691049
d31_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,2887.553402,1103.646542,2478.996692,58.02967409,877.5034797,2308.821715,22951.49901,1114.989506,1545.518984,26051.60792,1046.152743,1998.729452,3051.413724,1083.71504,2507.670978,9887.384977,865.0976337,2165.557873,309976.0971,1439.629319,869.2032807,10311.92855,869.5033478,2440.614112,2999.462852,1067.618333,2501.363687
